geneID	weight
ENSG00000173077	1
ENSG00000234692	0
ENSG00000228714	0
ENSG00000204148	0
ENSG00000228707	0
ENSG00000182752	1
ENSG00000226604	0
ENSG00000244757	0
ENSG00000256040	0
ENSG00000148219	1
ENSG00000229105	0
ENSG00000230894	0
ENSG00000119401	1
ENSG00000233516	0
ENSG00000233569	0
ENSG00000136869	1
ENSG00000228512	0
ENSG00000231901	0
ENSG00000225050	0
ENSG00000235201	0
ENSG00000078725	1
ENSG00000260970	0
ENSG00000261432	0
ENSG00000225960	0
ENSG00000136861	1
ENSG00000106780	1
ENSG00000119402	0.5
ENSG00000095261	0.5
ENSG00000226752	0
ENSG00000119403	1
ENSG00000056558	1
ENSG00000106804	1
ENSG00000119397	1
ENSG00000119396	0.5
ENSG00000148180	1
ENSG00000239593	0
ENSG00000235865	0
ENSG00000148175	0.5
ENSG00000227355	0
ENSG00000136848	1
ENSG00000229854	0
ENSG00000175764	1
ENSG00000237548	0
ENSG00000119421	0
ENSG00000185681	1
ENSG00000106852	1
ENSG00000119446	0.5
ENSG00000148187	0
ENSG00000095303	1
ENSG00000233616	0
ENSG00000229245	0
ENSG00000231465	0
ENSG00000136834	1
ENSG00000197233	1
ENSG00000239590	1
ENSG00000171505	1
ENSG00000171501	1
ENSG00000171496	1
ENSG00000234156	0
ENSG00000165202	1
ENSG00000171484	0
ENSG00000173679	1
ENSG00000171481	1
ENSG00000136939	1
ENSG00000171459	1
ENSG00000148215	1
ENSG00000136940	1
ENSG00000165204	1
ENSG00000056586	0.5
ENSG00000186130	0.5
ENSG00000171448	1
ENSG00000011454	1
ENSG00000188394	1
ENSG00000165209	1
ENSG00000148204	1
ENSG00000119522	0.5
ENSG00000237336	0
ENSG00000230826	0
ENSG00000106689	1
ENSG00000236668	0
ENSG00000234921	0
ENSG00000119408	1
ENSG00000235204	0
ENSG00000136930	0.5
ENSG00000180264	1
ENSG00000136931	1
ENSG00000231149	0
ENSG00000148200	1
ENSG00000224020	0
ENSG00000236643	0
ENSG00000185585	1
ENSG00000136918	1
ENSG00000136942	0
ENSG00000136950	0.5
ENSG00000136935	0.5
ENSG00000173611	1
ENSG00000119414	0.5
ENSG00000136933	0.5
ENSG00000044574	0
ENSG00000239705	0
ENSG00000165219	0.5
ENSG00000119487	0.5
ENSG00000227068	0
ENSG00000167081	1
ENSG00000232413	0
ENSG00000228392	0
ENSG00000196814	1
ENSG00000233721	0
ENSG00000226078	0
ENSG00000224842	0
ENSG00000136944	1
ENSG00000169155	1
ENSG00000177125	1
ENSG00000136828	1
ENSG00000136859	1
ENSG00000228487	0
ENSG00000136895	1
ENSG00000136856	1
ENSG00000196152	1
ENSG00000197958	0
ENSG00000148356	0.5
ENSG00000136830	1
ENSG00000136854	1
ENSG00000279571	0
ENSG00000187024	0
ENSG00000160401	1
ENSG00000167094	1
ENSG00000160404	1
ENSG00000095370	1
ENSG00000279363	0
ENSG00000136807	0.5
ENSG00000136877	0
ENSG00000106991	1
ENSG00000225032	0
ENSG00000106992	1
ENSG00000160408	0.5
ENSG00000136840	1
ENSG00000167103	1
ENSG00000227218	0
ENSG00000136908	1
ENSG00000167106	1
ENSG00000230848	0
ENSG00000171169	1
ENSG00000148339	0
ENSG00000230536	0
ENSG00000234771	0
ENSG00000148334	0
ENSG00000232850	0
ENSG00000148346	1
ENSG00000171159	0.5
ENSG00000148337	1
ENSG00000106976	1
ENSG00000167110	0.5
ENSG00000175854	1
ENSG00000167112	0.5
ENSG00000272696	0
ENSG00000167113	0
ENSG00000167114	0.5
ENSG00000167118	0.5
ENSG00000272593	0
ENSG00000207955	0
ENSG00000167123	1
ENSG00000136811	1
ENSG00000225951	0
ENSG00000119392	0.5
ENSG00000228395	0
ENSG00000197694	1
ENSG00000280758	0
ENSG00000119333	1
ENSG00000234705	0
ENSG00000119335	0.5
ENSG00000160447	1
ENSG00000160446	1
ENSG00000223478	0
ENSG00000160445	1
ENSG00000107021	1
ENSG00000167136	0
ENSG00000198917	1
ENSG00000171097	0.5
ENSG00000136802	0.5
ENSG00000175287	1
ENSG00000251184	0
ENSG00000175283	0.5
ENSG00000095319	1
ENSG00000267834	0
ENSG00000148341	1
ENSG00000148343	0.5
ENSG00000167130	1
ENSG00000095321	0
ENSG00000234055	0
ENSG00000119383	0.5
ENSG00000268707	0
ENSG00000188483	1
ENSG00000268050	0
ENSG00000204055	0
ENSG00000235007	0
ENSG00000241084	0
ENSG00000224307	0
ENSG00000179082	0
ENSG00000268615	0
ENSG00000233901	0
ENSG00000230676	0
ENSG00000226355	0
ENSG00000261334	0
ENSG00000239353	0
ENSG00000227619	0
ENSG00000148335	0.5
ENSG00000179058	1
ENSG00000148331	0.5
ENSG00000234789	0
ENSG00000167157	1
ENSG00000236024	0
ENSG00000148344	1
ENSG00000136816	0.5
ENSG00000136827	0.5
ENSG00000136819	0.5
ENSG00000136878	1
ENSG00000187239	1
ENSG00000230684	0
ENSG00000270755	0
ENSG00000148358	0.5
ENSG00000196979	0
ENSG00000107130	1
ENSG00000148357	1
ENSG00000130707	1
ENSG00000107164	1
ENSG00000130711	1
ENSG00000130713	0.5
ENSG00000097007	1
ENSG00000188710	1
ENSG00000130720	1
ENSG00000236658	0
ENSG00000050555	1
ENSG00000126878	1
ENSG00000126883	1
ENSG00000236986	0
ENSG00000246851	0
ENSG00000126882	1
ENSG00000160539	1
ENSG00000130723	0.5
ENSG00000176868	0
ENSG00000130714	0.5
ENSG00000230289	0
ENSG00000130717	0.5
ENSG00000107263	0.5
ENSG00000236687	0
ENSG00000160563	1
ENSG00000196358	1
ENSG00000107290	1
ENSG00000125482	1
ENSG00000188523	1
ENSG00000125492	1
ENSG00000125485	1
ENSG00000125484	1
ENSG00000165695	1
ENSG00000165698	1
ENSG00000165699	1
ENSG00000165702	1
ENSG00000148308	0.5
ENSG00000170835	1
ENSG00000160271	1
ENSG00000148288	1
ENSG00000171102	1
ENSG00000175164	1
ENSG00000148296	0.5
ENSG00000148297	1
ENSG00000148303	0
ENSG00000148290	0
ENSG00000148291	1
ENSG00000148248	0.5
ENSG00000198870	1
ENSG00000148300	1
ENSG00000160323	1
ENSG00000160325	1
ENSG00000160326	1
ENSG00000187616	1
ENSG00000197859	1
ENSG00000196990	1
ENSG00000261018	0
ENSG00000123454	1
ENSG00000225756	0
ENSG00000123453	0
ENSG00000160293	1
ENSG00000235106	1
ENSG00000169925	1
ENSG00000235138	0
ENSG00000273249	0
ENSG00000196363	1
ENSG00000273473	0
ENSG00000223729	0
ENSG00000186350	0.5
ENSG00000223795	0
ENSG00000228877	0
ENSG00000227150	0
ENSG00000130635	1
ENSG00000204011	0
ENSG00000160339	1
ENSG00000085265	1
ENSG00000236403	0
ENSG00000130558	1
ENSG00000227958	0
ENSG00000233936	0
ENSG00000178243	0
ENSG00000235572	0
ENSG00000225361	0
ENSG00000196422	1
ENSG00000160345	1
ENSG00000122140	0
ENSG00000226706	0
ENSG00000160349	1
ENSG00000122136	1
ENSG00000122133	1
ENSG00000237339	0
ENSG00000236543	0
ENSG00000204007	1
ENSG00000148386	1
ENSG00000165643	1
ENSG00000107147	1
ENSG00000130559	1
ENSG00000238058	0
ENSG00000130560	1
ENSG00000148411	0.5
ENSG00000260193	0
ENSG00000238227	0.5
ENSG00000275329	0
ENSG00000107187	1
ENSG00000165661	1
ENSG00000264527	0
ENSG00000279813	0
ENSG00000260220	1
ENSG00000262075	0
ENSG00000160360	1
ENSG00000213221	0.5
ENSG00000187796	1
ENSG00000165684	1
ENSG00000165689	0.5
ENSG00000165688	0
ENSG00000148384	1
ENSG00000148396	0.5
ENSG00000196366	0
ENSG00000148400	1
ENSG00000227512	0
ENSG00000237886	0
ENSG00000279141	0
ENSG00000228401	0
ENSG00000172889	1
ENSG00000169692	1
ENSG00000165716	1
ENSG00000233016	0
ENSG00000187922	1
ENSG00000204003	0
ENSG00000267206	1
ENSG00000204001	1
ENSG00000177984	1
ENSG00000244187	0.5
ENSG00000272896	0
ENSG00000213213	1
ENSG00000228544	0
ENSG00000196642	1
ENSG00000282955	0
ENSG00000232434	1
ENSG00000054148	0.5
ENSG00000177943	1
ENSG00000107223	0.5
ENSG00000127191	1
ENSG00000159069	0.5
ENSG00000176919	1
ENSG00000184925	1
ENSG00000198454	0
ENSG00000238268	0
ENSG00000107317	1
ENSG00000214402	1
ENSG00000148362	1
ENSG00000169583	1
ENSG00000107331	1
ENSG00000180539	0
ENSG00000180549	1
ENSG00000279073	0
ENSG00000107281	1
ENSG00000054179	1
ENSG00000236394	0
ENSG00000229257	0
ENSG00000186193	1
ENSG00000231864	0
ENSG00000197355	1
ENSG00000268996	0
ENSG00000177239	0.5
ENSG00000176978	0.5
ENSG00000176884	1
ENSG00000184709	1
ENSG00000261793	0
ENSG00000185863	1
ENSG00000176248	0.5
ENSG00000176101	0.5
ENSG00000176058	0.5
ENSG00000187713	0.5
ENSG00000188566	1
ENSG00000212864	1
ENSG00000197191	1
ENSG00000233198	1
ENSG00000198569	1
ENSG00000188229	1
ENSG00000188163	1
ENSG00000275549	0
ENSG00000197768	1
ENSG00000188986	0.5
ENSG00000198113	1
ENSG00000198435	1
ENSG00000187609	1
ENSG00000188747	1
ENSG00000188833	1
ENSG00000165802	1
ENSG00000130653	1
ENSG00000182154	0
ENSG00000148399	1
ENSG00000165724	1
ENSG00000197070	1
ENSG00000203993	0
ENSG00000181090	0.5
ENSG00000203987	0
ENSG00000148408	1
ENSG00000237419	0
ENSG00000233013	0
ENSG00000254468	0
ENSG00000230724	0
ENSG00000255229	0
ENSG00000177951	1
ENSG00000188076	1
ENSG00000177947	1
ENSG00000254559	0
ENSG00000177963	0.5
ENSG00000142082	0
ENSG00000185627	0.5
ENSG00000174885	1
ENSG00000255026	0
ENSG00000142102	1
ENSG00000206013	1
ENSG00000185201	1
ENSG00000254910	0
ENSG00000185885	1
ENSG00000251661	0
ENSG00000142089	1
ENSG00000255089	0
ENSG00000270105	0
ENSG00000270030	0
ENSG00000255328	0
ENSG00000270972	0
ENSG00000182272	1
ENSG00000184363	1
ENSG00000185187	1
ENSG00000185101	1
ENSG00000174915	1
ENSG00000255237	0
ENSG00000023191	0.5
ENSG00000254739	0
ENSG00000174775	1
ENSG00000161328	1
ENSG00000185522	1
ENSG00000254815	0
ENSG00000099849	1
ENSG00000247095	0
ENSG00000070047	0.5
ENSG00000185507	1
ENSG00000099834	1
ENSG00000070031	1
ENSG00000069696	1
ENSG00000177030	1
ENSG00000255158	0
ENSG00000177106	1
ENSG00000177042	1
ENSG00000269915	0
ENSG00000177156	0.5
ENSG00000177225	1
ENSG00000255284	0
ENSG00000255142	0
ENSG00000184524	1
ENSG00000177542	1
ENSG00000274897	1
ENSG00000177595	1
ENSG00000177600	0
ENSG00000177666	1
ENSG00000255108	0
ENSG00000177685	1
ENSG00000177697	1
ENSG00000177700	0.5
ENSG00000214063	1
ENSG00000250397	0
ENSG00000177830	0.5
ENSG00000183020	0.5
ENSG00000184956	1
ENSG00000254872	0
ENSG00000215182	1
ENSG00000117983	1
ENSG00000255177	0
ENSG00000078902	0.5
ENSG00000255153	0
ENSG00000174672	1
ENSG00000182208	1
ENSG00000184545	1
ENSG00000233930	0
ENSG00000278919	0
ENSG00000205869	1
ENSG00000205867	1
ENSG00000196224	1
ENSG00000241598	1
ENSG00000185940	1
ENSG00000231487	0
ENSG00000205866	0
ENSG00000205865	0
ENSG00000227306	0
ENSG00000205864	1
ENSG00000244242	1
ENSG00000250644	0
ENSG00000117984	0.5
ENSG00000235027	0
ENSG00000230834	0
ENSG00000149043	1
ENSG00000130598	1
ENSG00000130592	1
ENSG00000184682	0
ENSG00000229671	0
ENSG00000130595	1
ENSG00000214026	0
ENSG00000226416	0
ENSG00000232987	0
ENSG00000167244	1
ENSG00000129965	0
ENSG00000099869	0
ENSG00000254647	1
ENSG00000180176	1
ENSG00000183734	1
ENSG00000110665	1
ENSG00000064201	1
ENSG00000238184	0
ENSG00000110651	0.5
ENSG00000184281	0.5
ENSG00000230483	0
ENSG00000070985	1
ENSG00000053918	1
ENSG00000269821	0
ENSG00000229414	0
ENSG00000237941	0
ENSG00000129757	1
ENSG00000254827	1
ENSG00000110628	1
ENSG00000181649	1
ENSG00000205531	0.5
ENSG00000183562	0
ENSG00000110619	0.5
ENSG00000247473	0
ENSG00000021762	1
ENSG00000234791	0
ENSG00000182170	1
ENSG00000236301	0
ENSG00000224513	0
ENSG00000184350	1
ENSG00000254592	0
ENSG00000005801	0.5
ENSG00000254757	0
ENSG00000255367	0
ENSG00000167311	1
ENSG00000129744	1
ENSG00000129749	1
ENSG00000110713	1
ENSG00000148985	1
ENSG00000177105	1
ENSG00000228661	0
ENSG00000167323	0.5
ENSG00000167325	0.5
ENSG00000255276	0
ENSG00000254480	0
ENSG00000280253	0
ENSG00000132109	1
ENSG00000181963	1
ENSG00000196778	1
ENSG00000197790	1
ENSG00000171987	1
ENSG00000226288	1
ENSG00000232268	1
ENSG00000167333	1
ENSG00000197428	1
ENSG00000180785	1
ENSG00000167332	1
ENSG00000167346	1
ENSG00000188069	0
ENSG00000176937	0
ENSG00000176925	1
ENSG00000176922	1
ENSG00000176904	1
ENSG00000176900	1
ENSG00000176895	1
ENSG00000176893	1
ENSG00000176879	0
ENSG00000205497	1
ENSG00000205496	1
ENSG00000176798	1
ENSG00000205495	1
ENSG00000176787	1
ENSG00000236897	0
ENSG00000171944	1
ENSG00000182070	1
ENSG00000176742	1
ENSG00000224091	0
ENSG00000244734	1
ENSG00000223609	1
ENSG00000213934	1
ENSG00000196565	1
ENSG00000279824	0
ENSG00000279346	0
ENSG00000213931	1
ENSG00000183251	1
ENSG00000184881	0
ENSG00000242180	0
ENSG00000176239	1
ENSG00000184698	1
ENSG00000184321	1
ENSG00000167360	1
ENSG00000167359	1
ENSG00000187918	1
ENSG00000181609	1
ENSG00000175520	1
ENSG00000175518	1
ENSG00000181616	1
ENSG00000239920	0
ENSG00000187747	1
ENSG00000121236	1
ENSG00000258588	0
ENSG00000258659	1
ENSG00000132256	1
ENSG00000132274	1
ENSG00000181023	1
ENSG00000181074	1
ENSG00000181009	1
ENSG00000181001	1
ENSG00000180988	1
ENSG00000205409	1
ENSG00000183269	1
ENSG00000180974	1
ENSG00000277932	1
ENSG00000255257	0
ENSG00000184478	1
ENSG00000188691	1
ENSG00000183313	1
ENSG00000183389	1
ENSG00000180934	1
ENSG00000180919	1
ENSG00000255307	1
ENSG00000175485	1
ENSG00000267940	0
ENSG00000180878	1
ENSG00000051009	0.5
ENSG00000132259	1
ENSG00000110148	1
ENSG00000170955	1
ENSG00000282556	0
ENSG00000254443	0
ENSG00000166311	0.5
ENSG00000166313	1
ENSG00000110169	1
ENSG00000110171	0.5
ENSG00000132254	0.5
ENSG00000132286	0.5
ENSG00000265264	0
ENSG00000179532	1
ENSG00000132275	0.5
ENSG00000254400	0
ENSG00000166333	1
ENSG00000166337	0.5
ENSG00000166340	1
ENSG00000255680	0
ENSG00000166341	1
ENSG00000255390	0
ENSG00000255410	0
ENSG00000158042	0
ENSG00000188124	1
ENSG00000170803	0
ENSG00000184933	1
ENSG00000166363	1
ENSG00000170790	1
ENSG00000170782	1
ENSG00000166368	1
ENSG00000178358	1
ENSG00000149054	1
ENSG00000149050	1
ENSG00000158077	1
ENSG00000170748	1
ENSG00000255179	0
ENSG00000170743	1
ENSG00000251364	0
ENSG00000183801	1
ENSG00000166387	1
ENSG00000254864	0
ENSG00000166394	0
ENSG00000183378	1
ENSG00000271758	0
ENSG00000254707	0
ENSG00000183303	1
ENSG00000182334	1
ENSG00000175393	0
ENSG00000170683	1
ENSG00000182261	1
ENSG00000175390	1
ENSG00000255420	0
ENSG00000166402	1
ENSG00000254921	0
ENSG00000166405	1
ENSG00000246820	0
ENSG00000166407	1
ENSG00000130413	1
ENSG00000166436	1
ENSG00000254900	0
ENSG00000166441	0
ENSG00000166444	1
ENSG00000254665	0
ENSG00000255159	0
ENSG00000166452	0.5
ENSG00000176029	1
ENSG00000176009	1
ENSG00000175348	0.5
ENSG00000254860	0
ENSG00000175352	1
ENSG00000253973	0
ENSG00000175356	1
ENSG00000184014	1
ENSG00000166471	0.5
ENSG00000205339	0.5
ENSG00000254397	0
ENSG00000268403	0
ENSG00000166478	0.5
ENSG00000166483	1
ENSG00000133789	1
ENSG00000245522	0
ENSG00000246273	0
ENSG00000133812	1
ENSG00000255476	0
ENSG00000254865	0
ENSG00000254554	0
ENSG00000148926	1
ENSG00000133805	1
ENSG00000255823	1
ENSG00000110315	0.5
ENSG00000177112	0
ENSG00000133800	1
ENSG00000072952	1
ENSG00000198730	1
ENSG00000255125	0
ENSG00000110321	0.5
ENSG00000246308	0
ENSG00000236287	0
ENSG00000247271	0
ENSG00000250041	0
ENSG00000254401	0
ENSG00000255260	0
ENSG00000110328	1
ENSG00000254598	0.5
ENSG00000255351	0
ENSG00000255462	0
ENSG00000170242	0.5
ENSG00000050165	1
ENSG00000254486	0
ENSG00000254991	0
ENSG00000255400	0
ENSG00000133816	1
ENSG00000254680	0
ENSG00000133808	1
ENSG00000197702	1
ENSG00000254847	0
ENSG00000187079	1
ENSG00000254688	0
ENSG00000203258	0
ENSG00000251381	0
ENSG00000254670	0
ENSG00000189431	1
ENSG00000255558	0
ENSG00000133794	1
ENSG00000148925	1
ENSG00000152266	1
ENSG00000197601	1
ENSG00000255411	0
ENSG00000254927	0
ENSG00000254930	0
ENSG00000254438	0
ENSG00000262655	1
ENSG00000254418	0
ENSG00000133818	1
ENSG00000129083	0.5
ENSG00000256206	0
ENSG00000129084	0.5
ENSG00000152270	1
ENSG00000186104	1
ENSG00000175868	1
ENSG00000110680	1
ENSG00000188487	1
ENSG00000254946	0
ENSG00000254789	0
ENSG00000254695	0
ENSG00000254645	0
ENSG00000254661	0
ENSG00000110693	1
ENSG00000254878	0
ENSG00000110696	0.5
ENSG00000166689	1
ENSG00000110700	0
ENSG00000011405	1
ENSG00000070081	1
ENSG00000188211	1
ENSG00000260196	0
ENSG00000187486	1
ENSG00000006071	1
ENSG00000006611	1
ENSG00000188162	1
ENSG00000254586	0
ENSG00000255335	0
ENSG00000129152	1
ENSG00000129159	1
ENSG00000129158	0.5
ENSG00000129167	1
ENSG00000166788	1
ENSG00000179826	1
ENSG00000255470	0
ENSG00000179817	1
ENSG00000148965	1
ENSG00000255071	0
ENSG00000134339	1
ENSG00000173432	1
ENSG00000110756	1
ENSG00000110768	0.5
ENSG00000134333	0
ENSG00000166796	1
ENSG00000166800	1
ENSG00000074319	0.5
ENSG00000151116	0.5
ENSG00000247595	1
ENSG00000179119	0.5
ENSG00000151117	1
ENSG00000179057	1
ENSG00000254966	0
ENSG00000110786	1
ENSG00000170255	1
ENSG00000255244	0
ENSG00000183695	1
ENSG00000177054	1
ENSG00000129170	1
ENSG00000255308	0
ENSG00000129173	1
ENSG00000255160	0
ENSG00000166833	1
ENSG00000255043	0
ENSG00000254622	0
ENSG00000270607	0
ENSG00000254542	0
ENSG00000254453	0
ENSG00000254894	0
ENSG00000109851	1
ENSG00000109854	0.5
ENSG00000185238	1
ENSG00000165970	1
ENSG00000165973	1
ENSG00000254906	0
ENSG00000255167	0
ENSG00000254820	0
ENSG00000171714	1
ENSG00000255372	0
ENSG00000254768	0
ENSG00000091664	1
ENSG00000254540	0
ENSG00000255323	0
ENSG00000255357	0
ENSG00000183161	1
ENSG00000148935	1
ENSG00000198168	1
ENSG00000246225	0
ENSG00000255359	1
ENSG00000255418	0
ENSG00000255193	0
ENSG00000254861	0
ENSG00000254594	0
ENSG00000187398	1
ENSG00000254456	0
ENSG00000254754	0
ENSG00000255243	0
ENSG00000254819	0
ENSG00000134343	1
ENSG00000169550	1
ENSG00000148942	1
ENSG00000176971	1
ENSG00000129151	0
ENSG00000254560	0
ENSG00000109881	1
ENSG00000205213	1
ENSG00000254862	0
ENSG00000148943	0.5
ENSG00000245573	0
ENSG00000254934	0
ENSG00000176697	1
ENSG00000255094	0
ENSG00000121621	1
ENSG00000169519	1
ENSG00000254606	0
ENSG00000248990	0
ENSG00000249867	0
ENSG00000254526	0
ENSG00000254530	0
ENSG00000255227	0
ENSG00000255029	0
ENSG00000255117	0
ENSG00000254734	0
ENSG00000261340	0
ENSG00000182255	1
ENSG00000254532	0
ENSG00000131808	1
ENSG00000152219	0.5
ENSG00000066382	1
ENSG00000255480	0
ENSG00000254489	0
ENSG00000170959	1
ENSG00000255525	0
ENSG00000170946	0
ENSG00000148950	1
ENSG00000109911	0.5
ENSG00000228061	0
ENSG00000007372	1
ENSG00000049449	1
ENSG00000281880	0
ENSG00000254584	0
ENSG00000254836	0
ENSG00000255252	0
ENSG00000255375	0
ENSG00000184937	1
ENSG00000183242	0
ENSG00000149100	0.5
ENSG00000186714	1
ENSG00000135378	1
ENSG00000060749	1
ENSG00000121690	1
ENSG00000176148	1
ENSG00000280550	0
ENSG00000280798	0
ENSG00000176102	1
ENSG00000247151	0
ENSG00000110422	1
ENSG00000110427	1
ENSG00000255202	0
ENSG00000205177	1
ENSG00000085063	1
ENSG00000110429	0.5
ENSG00000254508	0
ENSG00000255272	0
ENSG00000255169	0
ENSG00000254619	0
ENSG00000255133	0
ENSG00000135363	1
ENSG00000184566	0
ENSG00000135387	0.5
ENSG00000135372	0.5
ENSG00000166016	1
ENSG00000121691	1
ENSG00000135374	1
ENSG00000255271	0
ENSG00000255427	0
ENSG00000135373	1
ENSG00000149089	0.5
ENSG00000110435	0
ENSG00000255521	0
ENSG00000026508	1
ENSG00000255443	0
ENSG00000110436	1
ENSG00000255004	0
ENSG00000255542	0
ENSG00000149090	1
ENSG00000254669	0
ENSG00000179431	1
ENSG00000254686	0
ENSG00000166326	0.5
ENSG00000254919	0
ENSG00000179241	1
ENSG00000110442	0.5
ENSG00000135362	1
ENSG00000254566	0
ENSG00000255060	0
ENSG00000175104	0.5
ENSG00000166349	1
ENSG00000175097	1
ENSG00000166352	1
ENSG00000254516	0
ENSG00000255477	0
ENSG00000255175	0
ENSG00000254562	0
ENSG00000148948	1
ENSG00000255132	0
ENSG00000255388	0
ENSG00000255171	0
ENSG00000255279	0
ENSG00000254822	0
ENSG00000255300	0
ENSG00000255109	0
ENSG00000166181	0.5
ENSG00000254907	0
ENSG00000052841	0.5
ENSG00000255340	0
ENSG00000149084	0.5
ENSG00000246250	0
ENSG00000166199	0.5
ENSG00000244926	0
ENSG00000187479	1
ENSG00000244953	0
ENSG00000205126	1
ENSG00000110455	1
ENSG00000151348	0.5
ENSG00000052850	1
ENSG00000255451	0
ENSG00000085117	0.5
ENSG00000254693	0
ENSG00000255092	0
ENSG00000255079	0
ENSG00000255032	0
ENSG00000157570	1
ENSG00000175274	1
ENSG00000254654	0
ENSG00000019485	1
ENSG00000254664	0
ENSG00000019505	1
ENSG00000254497	0
ENSG00000254427	0
ENSG00000255267	0
ENSG00000255041	0
ENSG00000254651	0
ENSG00000254514	0
ENSG00000175264	1
ENSG00000255091	0
ENSG00000255426	0
ENSG00000255226	0
ENSG00000205106	0
ENSG00000181830	1
ENSG00000255447	0
ENSG00000121671	0.5
ENSG00000121653	1
ENSG00000255498	0
ENSG00000234776	1
ENSG00000121680	0.5
ENSG00000165905	1
ENSG00000135365	1
ENSG00000254653	0
ENSG00000255314	0
ENSG00000255269	0
ENSG00000254639	0
ENSG00000255007	0
ENSG00000157613	1
ENSG00000149091	1
ENSG00000110492	1
ENSG00000180720	1
ENSG00000110497	0.5
ENSG00000180423	1
ENSG00000175224	0.5
ENSG00000175220	1
ENSG00000175213	0.5
ENSG00000180210	1
ENSG00000175216	1
ENSG00000247675	0
ENSG00000134569	1
ENSG00000149179	1
ENSG00000255520	0
ENSG00000149182	0.5
ENSG00000165912	1
ENSG00000134574	0.5
ENSG00000256897	0
ENSG00000134575	1
ENSG00000025434	1
ENSG00000110514	1
ENSG00000256746	0
ENSG00000134571	1
ENSG00000066336	1
ENSG00000255197	0
ENSG00000165915	1
ENSG00000165916	0.5
ENSG00000165917	1
ENSG00000149187	0.5
ENSG00000213619	0
ENSG00000110536	0.5
ENSG00000123444	0.5
ENSG00000231880	0
ENSG00000196666	1
ENSG00000172247	1
ENSG00000109919	0
ENSG00000165923	1
ENSG00000109920	1
ENSG00000030066	1
ENSG00000149177	1
ENSG00000254879	0
ENSG00000175619	1
ENSG00000279556	0
ENSG00000176567	1
ENSG00000176555	1
ENSG00000176547	1
ENSG00000176540	1
ENSG00000237388	1
ENSG00000182053	1
ENSG00000214891	1
ENSG00000086205	1
ENSG00000258817	1
ENSG00000221954	1
ENSG00000254518	0
ENSG00000185926	1
ENSG00000221840	1
ENSG00000150244	1
ENSG00000181961	1
ENSG00000181958	1
ENSG00000181939	1
ENSG00000181935	0
ENSG00000172188	1
ENSG00000181927	1
ENSG00000174982	1
ENSG00000181903	1
ENSG00000254804	0
ENSG00000198877	0
ENSG00000186113	1
ENSG00000186117	0
ENSG00000186119	1
ENSG00000205030	1
ENSG00000205029	1
ENSG00000124900	1
ENSG00000187612	1
ENSG00000167825	1
ENSG00000174970	1
ENSG00000149133	1
ENSG00000181785	1
ENSG00000172154	1
ENSG00000181767	1
ENSG00000181761	1
ENSG00000167822	1
ENSG00000181752	1
ENSG00000174957	1
ENSG00000181718	1
ENSG00000172489	1
ENSG00000181698	1
ENSG00000181693	1
ENSG00000181689	0
ENSG00000150261	1
ENSG00000172487	1
ENSG00000172199	1
ENSG00000174942	0
ENSG00000150269	1
ENSG00000174937	1
ENSG00000181371	1
ENSG00000255223	1
ENSG00000254834	1
ENSG00000255012	1
ENSG00000172464	1
ENSG00000279911	0
ENSG00000174914	1
ENSG00000172457	1
ENSG00000255433	0
ENSG00000181273	1
ENSG00000183908	1
ENSG00000134817	1
ENSG00000149115	1
ENSG00000254662	0
ENSG00000149136	0.5
ENSG00000109991	1
ENSG00000156575	1
ENSG00000186652	1
ENSG00000254979	0
ENSG00000134802	1
ENSG00000186907	1
ENSG00000255301	0
ENSG00000149150	1
ENSG00000134809	0
ENSG00000214872	1
ENSG00000156587	1
ENSG00000149131	1
ENSG00000166793	1
ENSG00000172409	0.5
ENSG00000156599	0.5
ENSG00000156603	0.5
ENSG00000213593	0.5
ENSG00000254462	0
ENSG00000211450	0.5
ENSG00000254732	0
ENSG00000233436	1
ENSG00000198561	0.5
ENSG00000186509	1
ENSG00000172381	0
ENSG00000255146	0
ENSG00000172377	1
ENSG00000186513	1
ENSG00000197887	1
ENSG00000172774	0
ENSG00000180475	1
ENSG00000172772	1
ENSG00000197786	1
ENSG00000172769	1
ENSG00000172365	1
ENSG00000172362	1
ENSG00000255299	0
ENSG00000198283	1
ENSG00000110031	1
ENSG00000186660	0.5
ENSG00000255073	0
ENSG00000269570	0
ENSG00000242689	1
ENSG00000149124	0
ENSG00000156689	1
ENSG00000166840	1
ENSG00000255523	0
ENSG00000255240	0
ENSG00000255151	1
ENSG00000189057	1
ENSG00000245571	0
ENSG00000166801	1
ENSG00000110042	1
ENSG00000197629	1
ENSG00000214797	0
ENSG00000176495	1
ENSG00000172324	1
ENSG00000172320	1
ENSG00000166884	1
ENSG00000254466	1
ENSG00000176200	1
ENSG00000172742	1
ENSG00000255008	0
ENSG00000110048	0.5
ENSG00000255139	0
ENSG00000166889	0.5
ENSG00000172289	1
ENSG00000166900	1
ENSG00000254477	0
ENSG00000166902	0
ENSG00000134812	1
ENSG00000134827	1
ENSG00000255393	0
ENSG00000149507	1
ENSG00000149516	1
ENSG00000149534	1
ENSG00000254952	0
ENSG00000110077	1
ENSG00000214787	1
ENSG00000110079	1
ENSG00000166926	1
ENSG00000166927	1
ENSG00000166928	1
ENSG00000166930	1
ENSG00000156738	1
ENSG00000071203	1
ENSG00000204979	1
ENSG00000181995	0
ENSG00000166959	1
